Original POI ID,Original Avg Pre Pre Open,Original Avg Pre Open,Original Avg Post Open,POI ID,Zip_Code,Group,Station,Open Date,City,OriginalNewCity,Similar New City,Avg Pre Pre Open,Avg Pre Open,Avg Post Open,Original Station Name,Original City,6 Months Before Original POI Open Date,3 Months Before Original POI Open Date,3 Months After Original POI Open Date,size_group,DiD1,DiD2,DiD,DiD3,DiD4,DiD5,difference,orig_latitude,orig_longitude,sim_latitude,sim_longitude,ev_latitude,ev_longitude,ev_level2,ev_dcfc,ev_type,Original POI Open Date,Original POI Open Year,Distance(m),distance_group
venue:ed3982a65e0abe1e2bd65627,422.3913043,410.3333333,402.032967,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,353.4565217,348.9444444,422.2967033,Queens Family Court Municipal Garage,Queens,10/1/2018,1/1/2019,7/1/2019,200-500,-8.3003663,73.35225885,-81.65262515,-12.05797101,-4.512077295,-7.54589372,7.54589372,40.70139313,-73.80757141,40.75312805,-73.9183197,40.701647,-73.803843,3,0,level2,4/1/2019,2019,316.3599328981848,300-400m
venue:72b20ab5097b1974c54ae656,81.59782609,66.91111111,66.41758242,venue:9917eff0a1571d65bbacf88d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,64.61956522,58.3,72.81318681,Queens Family Court Municipal Garage,Queens,10/1/2018,1/1/2019,7/1/2019,50-100,-0.493528694,14.51318681,-15.00671551,-14.68671498,-6.319565217,-8.367149758,8.367149758,40.69916534,-73.80014801,40.75234222,-73.92237854,40.701647,-73.803843,3,0,level2,4/1/2019,2019,416.49303684098635,300-400m
venue:2e6b6e324b82ca154270ce34,8.880434783,15.13333333,17.64835165,venue:a33c721edb0f94e971a3d11f,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,38.5326087,43.42222222,38.24175824,Queens Family Court Municipal Garage,Queens,10/1/2018,1/1/2019,7/1/2019,0-50,2.515018315,-5.18046398,7.695482295,6.252898551,4.889613527,1.363285024,1.363285024,40.70211029,-73.80680084,40.7424202,-73.95335388,40.701647,-73.803843,3,0,level2,4/1/2019,2019,255.21561214648293,200-300m
venue:886f4f4ac5b2820e5d484d76,245.9673913,248.3888889,268.989011,venue:375cb352b575449a81d71750,11103,Shops & Services,30-10 35th Street,8/16/2022,Queens,Queens,Queens,272.0652174,275.4888889,350.8791209,Queens Family Court Municipal Garage,Queens,10/1/2018,1/1/2019,7/1/2019,200-500,20.6001221,75.39023199,-54.79010989,2.421497585,3.423671498,-1.002173913,1.002173913,40.70297241,-73.80203247,40.76369858,-73.91499329,40.701647,-73.803843,3,0,level2,4/1/2019,2019,212.31127724229077,200-300m
venue:bb588a9fcad8c5729239366e,54.88043478,67.27173913,41.3,venue:9917eff0a1571d65bbacf88d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,55.02173913,68.58695652,66.95555556,33-10 Queens Blvd,Queens,7/12/2021,10/12/2021,4/12/2022,50-100,-25.97173913,-1.631400966,-24.34033816,12.39130435,13.56521739,-1.173913043,1.173913043,40.74504089,-73.93051147,40.75234222,-73.92237854,40.744363,-73.93112,4,0,level2,1/12/2022,2022,91.15073970397229,0-100m
venue:64100d9c11118c06e8756131,5.793478261,3.532608696,4.366666667,venue:b25fa8ba8008ebe5a2ae5eb8,11372,Shops & Services,81-09 41st Ave,8/18/2022,Queens,Queens,Queens,15.67391304,13.9673913,31.26666667,33-10 Queens Blvd,Queens,7/12/2021,10/12/2021,4/12/2022,0-50,0.834057971,17.29927536,-16.46521739,-2.260869565,-1.706521739,-0.554347826,0.554347826,40.74160004,-73.93487549,40.74777985,-73.88606262,40.744363,-73.93112,4,0,level2,1/12/2022,2022,441.3074492719862,300-400m
venue:64100a6c5f47711917562a82,5.02173913,4.467391304,5.177777778,venue:97829394000c51c1dc3857f8,11103,Shops & Services,30-10 35th Street,8/16/2022,Queens,Queens,Queens,40.33695652,40.20652174,69.08888889,33-10 Queens Blvd,Queens,7/12/2021,10/12/2021,4/12/2022,0-50,0.710386473,28.88236715,-28.17198068,-0.554347826,-0.130434783,-0.423913043,0.423913043,40.74152756,-73.93489075,40.7650032,-73.91697693,40.744363,-73.93112,4,0,level2,1/12/2022,2022,447.8566821372924,300-400m
venue:1a5da7a46ba5f06fd481958f,43.31868132,31.66666667,41.01086957,venue:a5619c16f76b9b796ad78a99,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,39.03296703,26.02222222,33.75,Stop & Shop #566 - Arverne By-the-sea,Queens,9/25/2021,12/25/2021,6/25/2022,0-50,9.344202899,7.727777778,1.616425121,-11.65201465,-13.01074481,1.358730159,1.358730159,40.59082031,-73.79664612,40.75466156,-73.91622162,40.5898135,-73.7999495,2,0,level2,3/25/2022,2022,301.16547893106764,300-400m
venue:12ffc71d96ba56c1f86d02e6,338.5842697,335.4673913,339.826087,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,261.1348315,235.3586957,192.576087,30-10 35th Street,Queens,2/16/2022,5/16/2022,11/16/2022,200-500,4.358695652,-42.7826087,47.14130435,-3.116878359,-25.77613581,22.65925745,22.65925745,40.76414871,-73.91629791,40.75312805,-73.9183197,40.765233,-73.918436,2,0,level2,8/16/2022,2022,216.99870271128844,200-300m
venue:375cb352b575449a81d71750,278.5955056,306.7391304,324.5543478,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,261.1348315,235.3586957,192.576087,30-10 35th Street,Queens,2/16/2022,5/16/2022,11/16/2022,200-500,17.81521739,-42.7826087,60.59782609,28.14362482,-25.77613581,53.91976063,53.91976063,40.76369858,-73.91499329,40.75312805,-73.9183197,40.765233,-73.918436,2,0,level2,8/16/2022,2022,336.9432719789987,300-400m
venue:64afa6cda1c945070f7fd294,179.7640449,189.1847826,198.5326087,venue:1cdabb91ed1b271e081b812d,11369,Shops & Services,NYC FLEET DPRWFMARINA-S2,5/6/2023,Queens,Queens,Queens,116.5955056,126.2282609,135.6521739,30-10 35th Street,Queens,2/16/2022,5/16/2022,11/16/2022,100-200,9.347826087,9.423913043,-0.076086957,9.420737665,9.632755252,-0.212017587,0.212017587,40.76573563,-73.91951752,40.75999451,-73.86069489,40.765233,-73.918436,2,0,level2,8/16/2022,2022,107.02362274709375,100-200m
venue:97829394000c51c1dc3857f8,69.07865169,70.30434783,88.86956522,venue:9917eff0a1571d65bbacf88d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,58.16853933,60.42391304,67.51086957,30-10 35th Street,Queens,2/16/2022,5/16/2022,11/16/2022,50-100,18.56521739,7.086956522,11.47826087,1.225696141,2.255373718,-1.029677577,1.029677577,40.7650032,-73.91697693,40.75234222,-73.92237854,40.765233,-73.918436,2,0,level2,8/16/2022,2022,125.80921551479705,100-200m
venue:623c8c3fd219f07afd975154,50.53932584,54.39130435,39.63043478,venue:9917eff0a1571d65bbacf88d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,58.16853933,60.42391304,67.51086957,30-10 35th Street,Queens,2/16/2022,5/16/2022,11/16/2022,50-100,-14.76086957,7.086956522,-21.84782609,3.851978505,2.255373718,1.596604787,1.596604787,40.76329803,-73.91584778,40.75234222,-73.92237854,40.765233,-73.918436,2,0,level2,8/16/2022,2022,306.4791456232034,300-400m
venue:c8eb84b0797eb392e8a377e3,441.5842697,467.6956522,428.75,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,262.7752809,232.2934783,191.826087,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,200-500,-38.94565217,-40.4673913,1.52173913,26.11138251,-30.48180264,56.59318515,56.59318515,40.74803543,-73.8842926,40.75312805,-73.9183197,40.745853,-73.884134,2,0,level2,8/18/2022,2022,242.72658509201196,200-300m
venue:9defac99f2f362cc40e436ff,434.9101124,455.423913,436.5,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,262.7752809,232.2934783,191.826087,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,200-500,-18.92391304,-40.4673913,21.54347826,20.51380068,-30.48180264,50.99560332,50.99560332,40.74764252,-73.88211823,40.75312805,-73.9183197,40.745853,-73.884134,2,0,level2,8/18/2022,2022,261.67661117671213,200-300m
venue:ccc9fd93e794ed557709983d,422.5393258,418.9565217,454.25,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,262.7752809,232.2934783,191.826087,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,200-500,35.29347826,-40.4673913,75.76086957,-3.582804104,-30.48180264,26.89899853,26.89899853,40.74851608,-73.88378906,40.75312805,-73.9183197,40.745853,-73.884134,2,0,level2,8/18/2022,2022,297.16385817027293,200-300m
venue:f7d5eb9b324af23ce8e55c64,338.988764,367.6086957,381.6847826,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,262.7752809,232.2934783,191.826087,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,200-500,14.07608696,-40.4673913,54.54347826,28.61993161,-30.48180264,59.10173425,59.10173425,40.74683762,-73.88289642,40.75312805,-73.9183197,40.745853,-73.884134,2,0,level2,8/18/2022,2022,151.2625402793168,100-200m
venue:63340a8ad1fe8206b699699d,135.9101124,101.1847826,115.7608696,venue:35eaf99ccdb724819fc96dda,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,150.5168539,132.1086957,126.4347826,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,100-200,14.57608696,-5.673913043,20.25,-34.72532975,-18.40815828,-16.31717147,16.31717147,40.74865723,-73.88381958,40.75355148,-73.92072296,40.745853,-73.884134,2,0,level2,8/18/2022,2022,312.5371516361233,300-400m
venue:980769d8d4fa2c7e56ff4f21,16.97752809,20.70652174,18.48913043,venue:a397286b145ea1d846832018,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,0.0,0.0,59.26086957,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,0-50,-2.217391304,59.26086957,-61.47826087,3.728993649,0.0,3.728993649,3.728993649,40.74801636,-73.8838501,40.74373245,-73.95432281,40.745853,-73.884134,2,0,level2,8/18/2022,2022,241.43256192323136,200-300m
venue:b25fa8ba8008ebe5a2ae5eb8,24.35955056,19.33695652,20.15217391,venue:a397286b145ea1d846832018,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,0.0,0.0,59.26086957,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,0-50,0.815217391,59.26086957,-58.44565217,-5.02259404,0.0,-5.02259404,5.02259404,40.74777985,-73.88606262,40.74373245,-73.95432281,40.745853,-73.884134,2,0,level2,8/18/2022,2022,268.9171873816169,200-300m
venue:153bc44b8d6a2f4b0344789d,329.0449438,330.2826087,312.6847826,venue:6388adeeb741664fc3f9572d,11101,Shops & Services,KOEPPEL HYUNDAI CPE250 1,6/1/2023,Queens,Queens,Queens,262.7752809,232.2934783,191.826087,81-09 41st Ave,Queens,2/18/2022,5/18/2022,11/18/2022,200-500,-17.59782609,-40.4673913,22.86956522,1.237664875,-30.48180264,31.71946751,31.71946751,40.74809265,-73.88188171,40.75312805,-73.9183197,40.745853,-73.884134,2,0,level2,8/18/2022,2022,313.11443325479763,300-400m
venue:1cdabb91ed1b271e081b812d,108.6195652,145.8202247,142.8695652,venue:612c818ff725ed4769ef156b,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,113.0,112.4831461,112.8586957,NYC FLEET DPRWFMARINA-S2,Queens,11/6/2022,2/6/2023,8/6/2023,100-200,-2.950659502,0.375549585,-3.326209086,37.2006595,-0.516853933,37.71751343,37.71751343,40.75999451,-73.86069489,40.74362564,-73.95405579,40.761212,-73.857765,1,0,level2,5/6/2023,2023,281.9299351307382,200-300m
venue:35eaf99ccdb724819fc96dda,117.6222222,163.9565217,139.2282609,venue:a397286b145ea1d846832018,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,58.91111111,108.3913043,89.57608696,KOEPPEL HYUNDAI CPE250 2,Queens,12/1/2022,3/1/2023,9/1/2023,100-200,-24.72826087,-18.81521739,-5.913043478,46.33429952,49.48019324,-3.14589372,3.14589372,40.75355148,-73.92072296,40.74373245,-73.95432281,40.754044,-73.919245,0,1,dcfc,6/1/2023,2023,136.26797204827724,100-200m
venue:3484ddba17ec34fe498567c7,139.0222222,127.9673913,127.0,venue:612c818ff725ed4769ef156b,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,106.6777778,119.0217391,101.5326087,KOEPPEL HYUNDAI CPE250 1,Queens,12/1/2022,3/1/2023,9/1/2023,100-200,-0.967391304,-17.48913043,16.52173913,-11.05483092,12.34396135,-23.39879227,23.39879227,40.75222397,-73.92310333,40.74362564,-73.95405579,40.754038,-73.919413,0,1,dcfc,6/1/2023,2023,371.0815585853068,300-400m
venue:63bbade987140025cec70394,112.0777778,133.1413043,137.3913043,venue:612c818ff725ed4769ef156b,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,106.6777778,119.0217391,101.5326087,KOEPPEL HYUNDAI CPE250 2,Queens,12/1/2022,3/1/2023,9/1/2023,100-200,4.25,-17.48913043,21.73913043,21.06352657,12.34396135,8.719565217,8.719565217,40.7567482,-73.92157745,40.74362564,-73.95405579,40.754044,-73.919245,0,1,dcfc,6/1/2023,2023,359.1305368124035,300-400m
venue:f1d05a6d0cf09b5082dd523a,142.4222222,141.1847826,131.2173913,venue:612c818ff725ed4769ef156b,11101,Shops & Services,CITYLIGHTS 5TH FLOOR 1,9/14/2023,Queens,Queens,Queens,106.6777778,119.0217391,101.5326087,KOEPPEL HYUNDAI CPE250 2,Queens,12/1/2022,3/1/2023,9/1/2023,100-200,-9.967391304,-17.48913043,7.52173913,-1.237439614,12.34396135,-13.58140097,13.58140097,40.75640869,-73.91958618,40.74362564,-73.95405579,40.754044,-73.919245,0,1,dcfc,6/1/2023,2023,264.172684961857,200-300m
venue:d348a89587f4c0bd8d5710d8,412.6304348,751.173913,1667.483516,venue:ff2b60b502b1f99af7faf31b,10306,Apparel,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,366.9891304,808.3695652,1149.571429,Staten Island Mall Macy's,Staten Island,2/29/2020,5/31/2020,11/30/2020,500-1000,916.3096034,341.2018634,575.1077401,338.5434783,441.3804348,-102.8369565,102.8369565,40.58124924,-74.16388702,40.56962204,-74.10932159,40.583139,-74.166332,2,0,level2,8/31/2020,2020,294.7659736925113,200-300m
venue:e1abbe88958bbca86af9eb7a,19.13043478,27.33707865,33.10869565,venue:60cb67101e92ad638ed32c73,10301,Apparel,Empire Outlets Garage,2/8/2023,Staten Island,Staten Island,Staten Island,22.07608696,32.01123596,57.44565217,Hylan New Dorp Plaza,Staten Island,11/27/2021,2/27/2022,8/27/2022,0-50,5.771617,25.43441622,-19.66279922,8.206643869,9.935148999,-1.728505129,1.728505129,40.56884766,-74.10918427,40.64452744,-74.0752182,40.5690636,-74.10954772,2,0,level2,5/27/2022,2022,39.01591956278581,0-100m
venue:c57628e895bc8fe3b3784549,31.27173913,33.39325843,50.26086957,venue:60cb67101e92ad638ed32c73,10301,Apparel,Empire Outlets Garage,2/8/2023,Staten Island,Staten Island,Staten Island,22.07608696,32.01123596,57.44565217,Hylan New Dorp Plaza,Staten Island,11/27/2021,2/27/2022,8/27/2022,0-50,16.86761114,25.43441622,-8.566805081,2.121519297,9.935148999,-7.813629702,7.813629702,40.56870651,-74.10933685,40.64452744,-74.0752182,40.5690636,-74.10954772,2,0,level2,5/27/2022,2022,43.488420614996095,0-100m
venue:bc69b9f9a3119df82496e0f5,244.1685393,228.5108696,220.5,venue:8282d414356fd261afed6e5a,10306,Dining,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,300.5955056,276.7282609,280.1956522,Bruno's Bakery and Restaurant Forest Ave - Tesla Destination,Staten Island,2/28/2019,5/28/2019,11/28/2019,200-500,-8.010869565,3.467391304,-11.47826087,-15.65766976,-23.86724475,8.209574988,8.209574988,40.63005829,-74.10807037,40.56791687,-74.11148834,40.629216,-74.111537,2,0,level2,8/28/2019,2019,307.84535114306476,300-400m
venue:4b972e4059b0c1a95ea28ad5,66.73033708,76.82608696,64.47826087,venue:7ea4bccb17dedcb1fa7fb761,10301,Dining,Empire Outlets Garage,2/8/2023,Staten Island,Staten Island,Staten Island,68.50561798,87.45652174,89.95652174,Bruno's Bakery and Restaurant Forest Ave - Tesla Destination,Staten Island,2/28/2019,5/28/2019,11/28/2019,50-100,-12.34782609,2.5,-14.84782609,10.09574988,18.95090376,-8.855153884,8.855153884,40.62968063,-74.10959625,40.64395523,-74.07688904,40.629216,-74.111537,2,0,level2,8/28/2019,2019,172.11208256557828,100-200m
venue:c01e660b1a9da8e2bf995a06,34.76404494,31.57608696,16.0,venue:5821f948074c1844648b277d,10306,Dining,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,0.0,0.0,0.0,Bruno's Bakery and Restaurant Forest Ave - Tesla Destination,Staten Island,2/28/2019,5/28/2019,11/28/2019,0-50,-15.57608696,0.0,-15.57608696,-3.187957987,0.0,-3.187957987,3.187957987,40.62932205,-74.11158752,40.56692886,-74.11066437,40.629216,-74.111537,2,0,level2,8/28/2019,2019,12.528177482832568,0-100m
venue:83fd736bda481f5fe1d1f823,604.3707865,657.5978261,584.4782609,venue:76625c6affcd710ccbee2619,10314,Dining,Staten Island Mall Dave & Buster's,8/31/2020,Staten Island,Staten Island,Staten Island,685.8539326,737.8586957,809.8478261,Bruno's Bakery and Restaurant Hylan Blvd - Tesla Destination,Staten Island,2/28/2019,5/28/2019,11/28/2019,500-1000,-73.11956522,71.98913043,-145.1086957,53.22703957,52.00476307,1.222276502,1.222276502,40.59017563,-74.08836365,40.58166122,-74.1678009,40.588091,-74.089936,2,0,level2,8/28/2019,2019,267.03044922436703,200-300m
venue:de3c8cee50a10dc0982a1838,520.1123596,544.6195652,543.5652174,venue:75337ca32cbf1807a17f4ba6,10306,Dining,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,590.4494382,597.8695652,726.9673913,Bruno's Bakery and Restaurant Hylan Blvd - Tesla Destination,Staten Island,2/28/2019,5/28/2019,11/28/2019,500-1000,-1.054347826,129.0978261,-130.1521739,24.50720567,7.420127015,17.08707865,17.08707865,40.59053802,-74.08909607,40.56969833,-74.10964203,40.588091,-74.089936,2,0,level2,8/28/2019,2019,280.8807212771721,200-300m
venue:76625c6affcd710ccbee2619,273.75,458.3369565,540.6373626,venue:75337ca32cbf1807a17f4ba6,10306,Dining,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,204.9130435,405.4021739,449.0,Staten Island Mall Macy's,Staten Island,2/29/2020,5/31/2020,11/30/2020,200-500,82.30040612,43.59782609,38.70258003,184.5869565,200.4891304,-15.90217391,15.90217391,40.58166122,-74.1678009,40.56969833,-74.10964203,40.583139,-74.166332,2,0,level2,8/31/2020,2020,205.90137089032763,200-300m
venue:678bbb54b2f056134285819f,113.3478261,246.0652174,303.0549451,venue:75337ca32cbf1807a17f4ba6,10306,Dining,Hylan New Dorp Plaza,5/27/2022,Staten Island,Staten Island,Staten Island,204.9130435,405.4021739,449.0,Staten Island Mall Macy's,Staten Island,2/29/2020,5/31/2020,11/30/2020,200-500,56.98972766,43.59782609,13.39190158,132.7173913,200.4891304,-67.77173913,67.77173913,40.58177567,-74.16766357,40.56969833,-74.10964203,40.583139,-74.166332,2,0,level2,8/31/2020,2020,188.7563495075089,100-200m
